year,month,day_endofweek,Date,statefips,state_name,contclaims_count_regular,contclaims_count_peuc,contclaims_count_pua,pand_claims,contclaims_count_combined,reg_reg_claims,reg_pand_claim,early_reg_claim,early_pand_claims,binary_dumb,covid_cases,covid_death_count,full_vaccine
2021,1,16,1/16/21,44,Rhode Island,23980,15705,40930,56635,80615,23980,56635,.,.,1,7512,99,0
2021,1,16,1/16/21,45,South Carolina,49090,79183,71733,150916,200006,.,.,49090,150916,1,32238,335,0
2021,1,16,1/16/21,46,South Dakota,5675,982,36,1018,6693,.,.,5675,1018,1,2563,71,0
2021,1,16,1/16/21,47,Tennessee,53163,49571,75452,125023,178186,.,.,53163,125023,1,41927,716,0
2021,1,16,1/16/21,48,Texas,365485,262040,335604,597644,963129,.,.,365485,597644,1,157648,2098,0
2021,1,16,1/16/21,49,Utah,16412,10694,3783,14477,30889,.,.,16412,14477,1,20716,98,0
2021,1,16,1/16/21,50,Vermont,13257,12428,8607,21035,34292,13257,21035,.,.,1,1173,9,0
2021,1,16,1/16/21,51,Virginia,63839,87600,191552,279152,342991,63839,279152,.,.,1,35397,307,0
2021,1,16,1/16/21,53,Washington,168151,4159,108890,113049,281200,168151,113049,.,.,1,18338,230,0
2021,1,16,1/16/21,54,West Virginia,21833,20506,16951,37457,59290,.,.,21833,37457,1,9517,190,0
2021,1,16,1/16/21,55,Wisconsin,104131,25122,17518,42640,146771,104131,42640,.,.,1,21645,276,0
2021,1,16,1/16/21,56,Wyoming,5108,16,39,55,5163,.,.,5108,55,1,2309,45,0
2021,1,23,1/23/21,1,Alabama,16558,58687,28991,87678,104236,.,.,16558,87678,1,19051,581,0
2021,1,23,1/23/21,2,Alaska,18970,6218,14957,21175,40145,.,.,18970,21175,1,1556,19,0
2021,1,23,1/23/21,4,Arizona,70808,68070,82784,150854,221662,.,.,70808,150854,1,49843,952,0
2021,1,23,1/23/21,5,Arkansas,22562,27610,20731,48341,70903,.,.,22562,48341,1,14486,267,0
2021,1,23,1/23/21,6,California,816618,1598317,1884207,3482524,4299142,816618,3482524,.,.,1,233852,3406,0
2021,1,23,1/23/21,8,Colorado,56543,0,0,0,56543,56543,0,.,.,1,12527,148,0
2021,1,23,1/23/21,9,Connecticut,85480,71434,36532,107966,193446,85480,107966,.,.,1,15137,231,0
2021,1,23,1/23/21,10,Delaware,13877,12102,5292,17394,31271,13877,17394,.,.,1,4725,31,0
2021,1,23,1/23/21,11,District of Columbia,24339,14556,15281,29837,54176,24339,29837,.,.,1,1833,30,0
2021,1,23,1/23/21,12,Florida,155833,0,0,0,155833,.,.,155833,0,1,85153,1189,0
2021,1,23,1/23/21,13,Georgia,151571,0,95158,95158,246729,.,.,151571,95158,1,54875,885,0
2021,1,23,1/23/21,15,Hawaii,24872,32758,50408,83166,108038,24872,83166,.,.,1,879,13,0
2021,1,23,1/23/21,16,Idaho,14228,4446,11326,15772,30000,.,.,14228,15772,1,4984,65,0
2021,1,23,1/23/21,17,Illinois,328857,158051,311988,470039,798896,328857,470039,.,.,1,35853,687,0
2021,1,23,1/23/21,18,Indiana,95058,121526,240697,362223,457281,.,.,95058,362223,1,24069,367,0
2021,1,23,1/23/21,19,Iowa,46303,11713,14435,26148,72451,.,.,46303,26148,1,7997,175,0
2021,1,23,1/23/21,20,Kansas,72296,480,30057,30537,102833,72296,30537,.,.,1,11558,219,0
2021,1,23,1/23/21,21,Kentucky,43491,35635,16298,51933,95424,43491,51933,.,.,1,21449,217,0
2021,1,23,1/23/21,22,Louisiana,64916,69954,117825,187779,252695,.,.,64916,187779,1,18533,365,0
2021,1,23,1/23/21,23,Maine,17724,18572,13138,31710,49434,17724,31710,.,.,1,3833,68,0
2021,1,23,1/23/21,24,Maryland,79606,78644,224274,302918,382524,.,.,79606,302918,1,17415,291,0
2021,1,23,1/23/21,25,Massachusetts,172029,103695,314419,418114,590143,172029,418114,.,.,1,33431,483,0
2021,1,23,1/23/21,26,Michigan,188217,106443,157710,264153,452370,188217,264153,.,.,1,16960,461,0
2021,1,23,1/23/21,27,Minnesota,125843,134915,43246,178161,304004,125843,178161,.,.,1,9206,204,0
2021,1,23,1/23/21,28,Mississippi,30594,29026,32137,61163,91757,.,.,30594,61163,1,13073,313,0
2021,1,23,1/23/21,29,Missouri,54048,24507,44419,68926,122974,.,.,54048,68926,1,15681,300,0
2021,1,23,1/23/21,30,Montana,17859,8897,18513,27410,45269,.,.,17859,27410,1,2661,32,0
2021,1,23,1/23/21,31,Nebraska,16646,2626,3005,5631,22277,.,.,16646,5631,1,5577,66,0
2021,1,23,1/23/21,32,Nevada,80927,65308,118708,184016,264943,80927,184016,.,.,1,11084,269,0
2021,1,23,1/23/21,33,New Hampshire,28536,10009,13076,23085,51621,.,.,.,.,1,5470,62,0
2021,1,23,1/23/21,34,New Jersey,141683,108941,357517,466458,608141,141683,466458,.,.,1,38426,519,0
2021,1,23,1/23/21,35,New Mexico,42527,15368,24527,39895,82422,42527,39895,.,.,1,6606,197,0
2021,1,23,1/23/21,36,New York,439791,717842,1390139,2107981,2547772,439791,2107981,.,.,1,101291,1349,0
2021,1,23,1/23/21,37,North Carolina,67472,183121,98490,281611,349083,67472,281611,.,.,1,47243,512,0
2021,1,23,1/23/21,38,North Dakota,9294,12785,2809,15594,24888,.,.,9294,15594,1,1070,43,0
2021,1,23,1/23/21,39,Ohio,208222,117154,497905,615059,823281,.,.,208222,615059,1,43142,546,0
2021,1,23,1/23/21,40,Oklahoma,38274,47613,17761,65374,103648,.,.,38274,65374,1,20011,244,0
2021,1,23,1/23/21,41,Oregon,80630,68809,101711,170520,251150,80630,170520,.,.,1,6277,137,0
2021,1,23,1/23/21,42,Pennsylvania,320923,245231,521562,766793,1087716,320923,766793,.,.,1,42211,1415,0
2021,1,23,1/23/21,44,Rhode Island,23731,16483,41604,58087,81818,23731,58087,.,.,1,5387,75,0
2021,1,23,1/23/21,45,South Carolina,47506,95596,60203,155799,203305,.,.,47506,155799,1,33542,406,0
2021,1,23,1/23/21,46,South Dakota,4916,1115,197,1312,6228,.,.,4916,1312,1,1951,68,0
2021,1,23,1/23/21,47,Tennessee,52317,53415,73084,126499,178816,.,.,52317,126499,1,27514,482,0
2021,1,23,1/23/21,48,Texas,343257,368389,450868,819257,1162514,.,.,343257,819257,1,141507,2212,0
2021,1,23,1/23/21,49,Utah,16564,11938,3563,15501,32065,.,.,16564,15501,1,14842,90,0
2021,1,23,1/23/21,50,Vermont,12908,12721,8713,21434,34342,12908,21434,.,.,1,1062,7,0
2021,1,23,1/23/21,51,Virginia,67298,87459,175511,262970,330268,67298,262970,.,.,1,41703,335,0
2021,1,23,1/23/21,53,Washington,162856,4245,112692,116937,279793,162856,116937,.,.,1,13334,177,0
2021,1,23,1/23/21,54,West Virginia,21513,21647,11764,33411,54924,.,.,21513,33411,1,7290,160,0
2021,1,23,1/23/21,55,Wisconsin,104449,24150,16489,40639,145088,104449,40639,.,.,1,15542,343,0
2021,1,23,1/23/21,56,Wyoming,5443,3720,15,3735,9178,.,.,5443,3735,1,1919,36,0
2021,1,30,1/30/21,1,Alabama,16619,59958,29558,89516,106135,.,.,16619,89516,1,18884,812,0
2021,1,30,1/30/21,2,Alaska,18936,6515,12532,19047,37983,.,.,18936,19047,1,1214,15,0
2021,1,30,1/30/21,4,Arizona,71444,69093,83679,152772,224216,.,.,71444,152772,1,44972,1043,0
2021,1,30,1/30/21,5,Arkansas,24543,26860,77294,104154,128697,.,.,24543,104154,1,12286,292,0
2021,1,30,1/30/21,6,California,778456,648806,988681,1637487,2415943,778456,1637487,.,.,1,162642,3801,0
2021,1,30,1/30/21,8,Colorado,48749,39657,35758,75415,124164,48749,75415,.,.,1,10815,141,0
2021,1,30,1/30/21,9,Connecticut,86359,74061,36932,110993,197352,86359,110993,.,.,1,13024,237,0
2021,1,30,1/30/21,10,Delaware,14699,12452,5579,18031,32730,14699,18031,.,.,1,4016,42,0
2021,1,30,1/30/21,11,District of Columbia,24345,13730,15755,29485,53830,24345,29485,.,.,1,1491,32,0
2021,1,30,1/30/21,12,Florida,173919,0,0,0,173919,.,.,173919,0,1,75605,1222,0
2021,1,30,1/30/21,13,Georgia,148245,0,416070,416070,564315,.,.,148245,416070,1,48770,908,0
2021,1,30,1/30/21,15,Hawaii,24747,27708,45845,73553,98300,24747,73553,.,.,1,786,60,0
2021,1,30,1/30/21,16,Idaho,14627,5720,9592,15312,29939,.,.,14627,15312,1,3727,63,0
2021,1,30,1/30/21,17,Illinois,313539,246696,474826,721522,1035061,313539,721522,.,.,1,30086,635,0
2021,1,30,1/30/21,18,Indiana,81870,86086,258801,344887,426757,.,.,81870,344887,1,18806,327,0
2021,1,30,1/30/21,19,Iowa,45803,9750,14534,24284,70087,.,.,45803,24284,1,7143,134,0
2021,1,30,1/30/21,20,Kansas,81292,326,40546,40872,122164,81292,40872,.,.,1,9134,133,0
2021,1,30,1/30/21,21,Kentucky,41221,38284,18217,56501,97722,41221,56501,.,.,1,18702,278,0
2021,1,30,1/30/21,22,Louisiana,65649,74267,115315,189582,255231,.,.,65649,189582,1,16545,319,0
2021,1,30,1/30/21,23,Maine,18161,18810,13094,31904,50065,18161,31904,.,.,1,2969,36,0
2021,1,30,1/30/21,24,Maryland,80737,79507,258122,337629,418366,.,.,80737,337629,1,14268,298,0
2021,1,30,1/30/21,25,Massachusetts,182574,97474,305230,402704,585278,182574,402704,.,.,1,28184,467,0
2021,1,30,1/30/21,26,Michigan,207636,138935,558646,697581,905217,207636,697581,.,.,1,14125,490,0
2021,1,30,1/30/21,27,Minnesota,121578,133717,46612,180329,301907,121578,180329,.,.,1,7922,146,0
2021,1,30,1/30/21,28,Mississippi,31184,28712,31994,60706,91890,.,.,31184,60706,1,11471,269,0
2021,1,30,1/30/21,29,Missouri,56498,25007,42524,67531,124029,.,.,56498,67531,1,13982,282,0
2021,1,30,1/30/21,30,Montana,17656,8991,17944,26935,44591,.,.,17656,26935,1,2279,91,0
2021,1,30,1/30/21,31,Nebraska,16909,3523,3360,6883,23792,.,.,16909,6883,1,4505,69,0
2021,1,30,1/30/21,32,Nevada,80891,62347,118806,181153,262044,80891,181153,.,.,1,8589,264,0
2021,1,30,1/30/21,33,New Hampshire,27908,10593,12891,23484,51392,.,.,.,.,1,4372,59,0
2021,1,30,1/30/21,34,New Jersey,142773,99708,374632,474340,617113,142773,474340,.,.,1,35697,536,0
2021,1,30,1/30/21,35,New Mexico,40971,15399,25528,40927,81898,40971,40927,.,.,1,5211,184,0
2021,1,30,1/30/21,36,New York,457912,757368,1280228,2037596,2495508,457912,2037596,.,.,1,89290,1309,0
2021,1,30,1/30/21,37,North Carolina,70952,189576,100128,289704,360656,70952,289704,.,.,1,42565,656,0
2021,1,30,1/30/21,38,North Dakota,9554,9445,5996,15441,24995,.,.,9554,15441,1,921,25,0
2021,1,30,1/30/21,39,Ohio,161040,136890,481052,617942,778982,.,.,161040,617942,1,35634,493,0
2021,1,30,1/30/21,40,Oklahoma,36364,47902,17699,65601,101965,.,.,36364,65601,1,18001,289,0
2021,1,30,1/30/21,41,Oregon,84374,73647,88165,161812,246186,84374,161812,.,.,1,4861,90,0
2021,1,30,1/30/21,42,Pennsylvania,341603,240354,410529,650883,992486,341603,650883,.,.,1,36914,1256,0
2021,1,30,1/30/21,44,Rhode Island,25483,16639,41633,58272,83755,25483,58272,.,.,1,5348,79,0
2021,1,30,1/30/21,45,South Carolina,49950,90528,51723,142251,192201,.,.,49950,142251,1,27994,411,0
2021,1,30,1/30/21,46,South Dakota,5356,1136,503,1639,6995,.,.,5356,1639,1,1429,63,0
2021,1,30,1/30/21,47,Tennessee,54280,57795,73201,130996,185276,.,.,54280,130996,1,20552,657,0
2021,1,30,1/30/21,48,Texas,341375,301868,345008,646876,988251,.,.,341375,646876,1,123981,2336,0
2021,1,30,1/30/21,49,Utah,16818,12290,3199,15489,32307,.,.,16818,15489,1,11862,93,0
2021,1,30,1/30/21,50,Vermont,13241,13249,8739,21988,35229,13241,21988,.,.,1,937,5,0
2021,1,30,1/30/21,51,Virginia,67337,89523,166840,256363,323700,67337,256363,.,.,1,33174,365,0
2021,1,30,1/30/21,53,Washington,162039,3991,106609,110600,272639,162039,110600,.,.,1,11557,218,0
2021,1,30,1/30/21,54,West Virginia,22257,22033,10844,32877,55134,.,.,22257,32877,1,6022,126,0
2021,1,30,1/30/21,55,Wisconsin,106963,25623,14649,40272,147235,106963,40272,.,.,1,12270,267,0
2021,1,30,1/30/21,56,Wyoming,5715,3957,14,3971,9686,.,.,5715,3971,1,1228,43,0
2021,2,6,2/6/21,1,Alabama,17537,61142,29727,90869,108406,.,.,17537,90869,1,16267,991,0
2021,2,6,2/6/21,2,Alaska,19042,12321,11656,23977,43019,.,.,19042,23977,1,1078,11,0
2021,2,6,2/6/21,4,Arizona,69884,71540,85121,156661,226545,.,.,69884,156661,1,29834,913,0
2021,2,6,2/6/21,5,Arkansas,24244,23653,24217,47870,72114,.,.,24244,47870,1,11593,238,0
2021,2,6,2/6/21,6,California,771537,1504898,1631495,3136393,3907930,771537,3136393,.,.,1,115724,3571,0
2021,2,6,2/6/21,8,Colorado,50366,25767,39955,65722,116088,50366,65722,.,.,1,9570,121,0
2021,2,6,2/6/21,9,Connecticut,84529,74410,37900,112310,196839,84529,112310,.,.,1,10243,188,0
2021,2,6,2/6/21,10,Delaware,13786,12603,5261,17864,31650,13786,17864,.,.,1,2968,70,0
2021,2,6,2/6/21,11,District of Columbia,22777,12829,16138,28967,51744,22777,28967,.,.,1,1359,34,0
2021,2,6,2/6/21,12,Florida,187474,0,0,0,187474,.,.,187474,0,1,66713,1201,0
2021,2,6,2/6/21,13,Georgia,157518,0,195842,195842,353360,.,.,157518,195842,1,37062,913,0
2021,2,6,2/6/21,15,Hawaii,23814,27512,44122,71634,95448,23814,71634,.,.,1,647,25,0
2021,2,6,2/6/21,16,Idaho,14846,6943,8342,15285,30131,.,.,14846,15285,1,2877,42,0
2021,2,6,2/6/21,17,Illinois,292788,236759,494548,731307,1024095,292788,731307,.,.,1,22239,483,0
2021,2,6,2/6/21,18,Indiana,79295,80829,185968,266797,346092,.,.,79295,266797,1,14207,902,0
2021,2,6,2/6/21,19,Iowa,48028,8584,14411,22995,71023,.,.,48028,22995,1,6058,455,0
2021,2,6,2/6/21,20,Kansas,23841,268,38007,38275,62116,23841,38275,.,.,1,7063,221,0
2021,2,6,2/6/21,21,Kentucky,40867,37114,30562,67676,108543,40867,67676,.,.,1,16385,257,0
2021,2,6,2/6/21,22,Louisiana,60711,78033,115904,193937,254648,.,.,60711,193937,1,14446,301,0
2021,2,6,2/6/21,23,Maine,18206,19185,13318,32503,50709,18206,32503,.,.,1,2215,56,0
2021,2,6,2/6/21,24,Maryland,74667,79391,186070,265461,340128,.,.,74667,265461,1,11122,230,0
2021,2,6,2/6/21,25,Massachusetts,167637,182048,291413,473461,641098,167637,473461,.,.,1,21433,421,0
2021,2,6,2/6/21,26,Michigan,186687,96516,203219,299735,486422,186687,299735,.,.,1,12139,327,0
2021,2,6,2/6/21,27,Minnesota,121069,140100,47300,187400,308469,121069,187400,.,.,1,6582,107,0
2021,2,6,2/6/21,28,Mississippi,28809,35044,38976,74020,102829,.,.,28809,74020,1,8807,256,0
2021,2,6,2/6/21,29,Missouri,57592,23619,41800,65419,123011,.,.,57592,65419,1,10750,325,0
2021,2,6,2/6/21,30,Montana,17525,9257,15940,25197,42722,.,.,17525,25197,1,2195,85,0
2021,2,6,2/6/21,31,Nebraska,16654,4932,3342,8274,24928,.,.,16654,8274,1,3247,50,0
2021,2,6,2/6/21,32,Nevada,79798,59448,99931,159379,239177,79798,159379,.,.,1,6756,240,0
2021,2,6,2/6/21,33,New Hampshire,27182,10901,12254,23155,50337,.,.,.,.,1,3048,65,0
2021,2,6,2/6/21,34,New Jersey,137483,362036,375932,737968,875451,137483,737968,.,.,1,29658,502,0
2021,2,6,2/6/21,35,New Mexico,39129,16572,55584,72156,111285,39129,72156,.,.,1,4452,134,0
2021,2,6,2/6/21,36,New York,462385,762088,1258276,2020364,2482749,462385,2020364,.,.,1,72998,1238,0
2021,2,6,2/6/21,37,North Carolina,71727,193039,100745,293784,365511,71727,293784,.,.,1,41257,664,0
2021,2,6,2/6/21,38,North Dakota,9690,8607,4008,12615,22305,.,.,9690,12615,1,729,9,0
2021,2,6,2/6/21,39,Ohio,164536,134240,616589,750829,915365,.,.,164536,750829,1,28361,491,0
2021,2,6,2/6/21,40,Oklahoma,37651,48556,18551,67107,104758,.,.,37651,67107,1,15665,263,0
2021,2,6,2/6/21,41,Oregon,81207,75271,70713,145984,227191,81207,145984,.,.,1,4496,77,0
2021,2,6,2/6/21,42,Pennsylvania,318600,244796,397632,642428,961028,318600,642428,.,.,1,33935,910,0
2021,2,6,2/6/21,44,Rhode Island,27681,17248,42004,59252,86933,27681,59252,.,.,1,3833,62,0
2021,2,6,2/6/21,45,South Carolina,47634,87667,54672,142339,189973,.,.,47634,142339,1,23943,639,0
2021,2,6,2/6/21,46,South Dakota,5579,1219,334,1553,7132,.,.,5579,1553,1,1054,49,0
2021,2,6,2/6/21,47,Tennessee,55379,60185,70745,130930,186309,.,.,55379,130930,1,17739,797,0
2021,2,6,2/6/21,48,Texas,337647,471447,233923,705370,1043017,.,.,337647,705370,1,133961,2200,0
2021,2,6,2/6/21,49,Utah,16855,12447,2886,15333,32188,.,.,16855,15333,1,9262,74,0
2021,2,6,2/6/21,50,Vermont,13150,13567,8801,22368,35518,13150,22368,.,.,1,940,7,0
2021,2,6,2/6/21,51,Virginia,65091,38033,178963,216996,282087,65091,216996,.,.,1,26204,355,0
2021,2,6,2/6/21,53,Washington,158407,3542,104582,108124,266531,158407,108124,.,.,1,10279,169,0
2021,2,6,2/6/21,54,West Virginia,21907,22084,10694,32778,54685,.,.,21907,32778,1,4776,108,0
2021,2,6,2/6/21,55,Wisconsin,104706,24603,13568,38171,142877,104706,38171,.,.,1,9997,211,0
2021,2,6,2/6/21,56,Wyoming,5654,4887,5,4892,10546,.,.,5654,4892,1,963,28,0
2021,2,13,2/13/21,1,Alabama,17313,61730,29030,90760,108073,.,.,17313,90760,1,10806,735,0
2021,2,13,2/13/21,2,Alaska,17402,13777,10490,24267,41669,.,.,17402,24267,1,1168,4,0
2021,2,13,2/13/21,4,Arizona,68986,71918,84560,156478,225464,.,.,68986,156478,1,19753,910,0
2021,2,13,2/13/21,5,Arkansas,22475,16859,41556,58415,80890,.,.,22475,58415,1,9175,194,0
2021,2,13,2/13/21,6,California,728794,813651,1043343,1856994,2585788,728794,1856994,.,.,1,82759,3014,0
2021,2,13,2/13/21,8,Colorado,47827,21652,32427,54079,101906,47827,54079,.,.,1,9159,102,0
2021,2,13,2/13/21,9,Connecticut,83429,71767,37973,109740,193169,83429,109740,.,.,1,8601,167,0
2021,2,13,2/13/21,10,Delaware,13834,12569,5031,17600,31434,13834,17600,.,.,1,2594,104,0
2021,2,13,2/13/21,11,District of Columbia,22239,10926,15265,26191,48430,22239,26191,.,.,1,1100,40,0
2021,2,13,2/13/21,12,Florida,228808,0,0,0,228808,.,.,228808,0,1,53655,1155,0
2021,2,13,2/13/21,13,Georgia,139232,0,183272,183272,322504,.,.,139232,183272,1,28403,808,0
2021,2,13,2/13/21,15,Hawaii,22201,55428,42894,98322,120523,22201,98322,.,.,1,506,7,0
2021,2,13,2/13/21,16,Idaho,15074,7122,7743,14865,29939,.,.,15074,14865,1,2403,41,0
2021,2,13,2/13/21,17,Illinois,274676,251700,363029,614729,889405,274676,614729,.,.,1,18557,464,0
2021,2,13,2/13/21,18,Indiana,77782,79817,174867,254684,332466,.,.,77782,254684,1,11689,1250,0
2021,2,13,2/13/21,19,Iowa,46963,46909,14298,61207,108170,.,.,46963,61207,1,4794,182,0
2021,2,13,2/13/21,20,Kansas,24094,1664,28256,29920,54014,24094,29920,.,.,1,5874,348,0
2021,2,13,2/13/21,21,Kentucky,46630,39672,25473,65145,111775,46630,65145,.,.,1,13352,263,0
2021,2,13,2/13/21,22,Louisiana,54587,78092,113825,191917,246504,.,.,54587,191917,1,9579,215,0
2021,2,13,2/13/21,23,Maine,17274,19292,13279,32571,49845,17274,32571,.,.,1,1635,23,0
2021,2,13,2/13/21,24,Maryland,64776,80310,195106,275416,340192,.,.,64776,275416,1,8791,219,0
2021,2,13,2/13/21,25,Massachusetts,163138,184251,281090,465341,628479,163138,465341,.,.,1,17714,474,0
2021,2,13,2/13/21,26,Michigan,195631,237242,499826,737068,932699,195631,737068,.,.,1,9926,301,0
2021,2,13,2/13/21,27,Minnesota,115848,139207,43593,182800,298648,115848,182800,.,.,1,5937,91,0
2021,2,13,2/13/21,28,Mississippi,28987,30781,32361,63142,92129,.,.,28987,63142,1,6252,211,0
2021,2,13,2/13/21,29,Missouri,54570,22519,41056,63575,118145,.,.,54570,63575,1,8054,282,0
2021,2,13,2/13/21,30,Montana,17094,9089,17148,26237,43331,.,.,17094,26237,1,1764,40,0
2021,2,13,2/13/21,31,Nebraska,15802,5156,3418,8574,24376,.,.,15802,8574,1,2768,56,0
2021,2,13,2/13/21,32,Nevada,77310,56507,89282,145789,223099,77310,145789,.,.,1,4981,222,0
2021,2,13,2/13/21,33,New Hampshire,26750,11118,10442,21560,48310,.,.,.,.,1,2514,41,0
2021,2,13,2/13/21,34,New Jersey,142647,255935,353360,609295,751942,142647,609295,.,.,1,25907,505,0
2021,2,13,2/13/21,35,New Mexico,37719,23087,40349,63436,101155,37719,63436,.,.,1,3195,124,0
2021,2,13,2/13/21,36,New York,454308,754700,1243020,1997720,2452028,454308,1997720,.,.,1,61407,1150,0
2021,2,13,2/13/21,37,North Carolina,69713,193528,97494,291022,360735,69713,291022,.,.,1,32400,584,0
2021,2,13,2/13/21,38,North Dakota,9743,8220,4388,12608,22351,.,.,9743,12608,1,406,9,0
2021,2,13,2/13/21,39,Ohio,174614,131907,719612,851519,1026133,.,.,174614,851519,1,21752,1592,0
2021,2,13,2/13/21,40,Oklahoma,34061,49336,19039,68375,102436,.,.,34061,68375,1,12838,254,0
2021,2,13,2/13/21,41,Oregon,76808,76994,102837,179831,256639,76808,179831,.,.,1,3866,66,0
2021,2,13,2/13/21,42,Pennsylvania,324160,264750,365885,630635,954795,324160,630635,.,.,1,26634,757,0
2021,2,13,2/13/21,44,Rhode Island,28311,17417,41450,58867,87178,28311,58867,.,.,1,3141,66,0
2021,2,13,2/13/21,45,South Carolina,45666,86981,53633,140614,186280,.,.,45666,140614,1,21853,391,0
2021,2,13,2/13/21,46,South Dakota,5661,1162,446,1608,7269,.,.,5661,1608,1,1014,33,0
2021,2,13,2/13/21,47,Tennessee,53974,59696,71367,131063,185037,.,.,53974,131063,1,15581,655,0
2021,2,13,2/13/21,48,Texas,354852,319377,384839,704216,1059068,.,.,354852,704216,1,87347,2123,0
2021,2,13,2/13/21,49,Utah,16560,12690,2619,15309,31869,.,.,16560,15309,1,7467,64,0
2021,2,13,2/13/21,50,Vermont,12834,13376,8650,22026,34860,12834,22026,.,.,1,851,7,0
2021,2,13,2/13/21,51,Virginia,62624,37021,167657,204678,267302,62624,204678,.,.,1,23408,308,0
2021,2,13,2/13/21,53,Washington,148427,3153,103735,106888,255315,148427,106888,.,.,1,7840,195,0
2021,2,13,2/13/21,54,West Virginia,22854,21709,10523,32232,55086,.,.,22854,32232,1,3453,105,0
2021,2,13,2/13/21,55,Wisconsin,104222,23458,12407,35865,140087,104222,35865,.,.,1,7626,175,0
2021,2,13,2/13/21,56,Wyoming,5551,5123,3,5126,10677,.,.,5551,5126,1,603,23,0
2021,2,20,2/20/21,1,Alabama,16624,62895,29749,92644,109268,.,.,16624,92644,1,7308,533,0
2021,2,20,2/20/21,2,Alaska,16978,15289,9840,25129,42107,.,.,16978,25129,1,927,5,0
2021,2,20,2/20/21,4,Arizona,64813,75982,84027,160009,224822,.,.,64813,160009,1,12501,687,0
2021,2,20,2/20/21,5,Arkansas,18978,23792,57298,81090,100068,.,.,18978,81090,1,4339,141,0
2021,2,20,2/20/21,6,California,792120,1793290,1938650,3731940,4524060,792120,3731940,.,.,1,55944,2497,0
2021,2,20,2/20/21,8,Colorado,47863,74893,47789,122682,170545,47863,122682,.,.,1,7853,84,0
2021,2,20,2/20/21,9,Connecticut,77719,80858,38552,119410,197129,77719,119410,.,.,1,6210,151,0
2021,2,20,2/20/21,10,Delaware,13329,13063,5031,18094,31423,13329,18094,.,.,1,2107,74,0
2021,2,20,2/20/21,11,District of Columbia,20659,10110,15519,25629,46288,20659,25629,.,.,1,821,20,0
2021,2,20,2/20/21,12,Florida,161881,0,0,0,161881,.,.,161881,0,1,45181,1109,0
2021,2,20,2/20/21,13,Georgia,136063,0,177602,177602,313665,.,.,136063,177602,1,21718,822,0
2021,2,20,2/20/21,15,Hawaii,20593,60347,61953,122300,142893,20593,122300,.,.,1,333,7,0
2021,2,20,2/20/21,16,Idaho,15363,7992,6973,14965,30328,.,.,15363,14965,1,1845,29,0
2021,2,20,2/20/21,17,Illinois,268922,250834,369193,620027,888949,268922,620027,.,.,1,14036,360,0
2021,2,20,2/20/21,18,Indiana,73668,80427,203892,284319,357987,.,.,73668,284319,1,8003,266,0
2021,2,20,2/20/21,19,Iowa,48758,72604,12641,85245,134003,.,.,48758,85245,1,3946,120,0
2021,2,20,2/20/21,20,Kansas,29688,5470,21842,27312,57000,29688,27312,.,.,1,4431,233,0
2021,2,20,2/20/21,21,Kentucky,41801,36783,25900,62683,104484,41801,62683,.,.,1,9409,175,0
2021,2,20,2/20/21,22,Louisiana,52721,80650,111705,192355,245076,.,.,52721,192355,1,5670,170,0
2021,2,20,2/20/21,23,Maine,17136,19647,13697,33344,50480,17136,33344,.,.,1,1091,14,0
2021,2,20,2/20/21,24,Maryland,63453,80169,208455,288624,352077,.,.,63453,288624,1,6457,189,0
2021,2,20,2/20/21,25,Massachusetts,156528,188216,456752,644968,801496,156528,644968,.,.,1,13000,421,0
2021,2,20,2/20/21,26,Michigan,168829,128905,221061,349966,518795,168829,349966,.,.,1,7884,240,0
2021,2,20,2/20/21,27,Minnesota,117459,140119,41964,182083,299542,117459,182083,.,.,1,5439,66,0
2021,2,20,2/20/21,28,Mississippi,27681,30035,31649,61684,89365,.,.,27681,61684,1,5118,149,0
2021,2,20,2/20/21,29,Missouri,59296,24226,41280,65506,124802,.,.,59296,65506,1,5361,301,0
2021,2,20,2/20/21,30,Montana,17268,9519,18864,28383,45651,.,.,17268,28383,1,1403,14,0
2021,2,20,2/20/21,31,Nebraska,15960,5504,3339,8843,24803,.,.,15960,8843,1,2440,38,0
2021,2,20,2/20/21,32,Nevada,71634,56295,79600,135895,207529,71634,135895,.,.,1,3654,179,0
2021,2,20,2/20/21,33,New Hampshire,25598,11390,10894,22284,47882,.,.,.,.,1,2582,29,0
2021,2,20,2/20/21,34,New Jersey,131919,213885,356264,570149,702068,131919,570149,.,.,1,22271,412,0
2021,2,20,2/20/21,35,New Mexico,36026,24025,38380,62405,98431,36026,62405,.,.,1,2593,109,0
2021,2,20,2/20/21,36,New York,438339,775548,1255245,2030793,2469132,438339,2030793,.,.,1,55763,990,0
2021,2,20,2/20/21,37,North Carolina,66221,198159,97809,295968,362189,66221,295968,.,.,1,23580,486,0
2021,2,20,2/20/21,38,North Dakota,9873,8079,3546,11625,21498,.,.,9873,11625,1,607,6,0
2021,2,20,2/20/21,39,Ohio,191787,136221,727159,863380,1055167,.,.,191787,863380,1,16906,3528,0
2021,2,20,2/20/21,40,Oklahoma,35118,47720,18947,66667,101785,.,.,35118,66667,1,7908,187,0
2021,2,20,2/20/21,41,Oregon,70809,83270,146556,229826,300635,70809,229826,.,.,1,2834,77,0
